 -1.8159821528899056e+000	 -1.0722958439156371e+000	  9.1151957935707961e-001	  6.1182718070257058e-001	  3.1903170622573457e-001	 -4.1339413683881676e-001	 -5.3961905580786917e-001	  1.0294134878111139e-001	  6.5416413293388065e-001	 -1.5753257704702643e+000	 -1.4281252561844222e+000	 -3.5365967007450594e-001	 -4.8567285620180761e-001	  5.9654570898550985e-001	 -2.0516086130303899e+000	 -1.3046183855830771e+000	 -1.1677475353482922e+000	 -1.5944138218563169e+000	  3.1188358802746691e-001	  3.4943554029474017e-001	
  8.4662473336983535e-001	  1.1313986469174240e+000	  1.2093869266075084e+000	  8.3389102098175505e-001	  2.1475711309692520e+000	  4.8008317406961809e-001	  5.9352387853137167e-001	  1.0293303846080710e+000	  1.6364441133162251e+000	 -2.8913906192481980e+000	 -2.1977171470357248e+000	 -6.3975641095457902e-001	  6.6943302330417676e-001	  4.7562471140905616e-001	 -8.9148203769219236e-001	 -1.3012153197869059e+000	 -1.1860127920712491e+000	 -5.2921892000165882e-001	 -9.6375679481755705e-001	 -5.5615769522801417e-001	
 -4.6784489085745945e-001	 -1.3125963296352725e+000	  8.0406661513392430e-002	 -9.4877860866754271e-001	 -1.7792729956545879e+000	 -5.2334475829881977e-001	  3.1354484635232194e-001	 -1.2125312337586283e+000	  1.1894393195195779e-001	  2.9569983466805494e-001	  2.3126385081300369e+000	 -8.7948074738182294e-002	 -1.0463487162875088e-001	 -2.4685560823154500e+000	  1.4637850581779166e+000	  7.2429557401038136e-001	  8.3075471981813143e-001	 -2.8666657117842131e+000	  1.2961871560189038e+000	 -1.6125660841188783e-001	
 -9.4574694943232940e-001	  1.8733805785200777e-001	 -5.6309076696275562e-001	  3.5007469529880092e-001	 -4.4610747261903344e-001	  1.0743683042585099e+000	  1.6113627266887007e-001	  9.4843257698452185e-002	  7.1200080988539227e-001	  4.7938374377482346e-001	 -7.8093001247029392e-001	 -6.2069739292672466e-001	 -6.3743975631292721e-002	 -5.8919784522945240e-001	  9.6447128209287847e-001	  9.9115798640022756e-001	  9.6363125247733605e-001	 -2.8308251016373620e-001	 -1.0102047108109975e+000	 -9.4344877278277661e-001	
  6.7032118436157773e-001	 -1.1819483868817566e+000	  8.3413165382089971e-001	  1.6440081578704879e-001	  1.1628623144525387e+000	  7.6410161448862746e-001	 -8.4653964928248826e-001	 -3.7937614790534302e-001	 -1.3790323967339824e-001	 -1.0863042095703629e-002	  6.7752169186342681e-001	 -1.4803423816738801e+000	  1.0533862857244214e+000	 -1.6193591497914994e-004	  1.0061126677642276e+000	 -4.4345250968950156e-001	 -8.4777188890446509e-001	  1.0820680478584821e+000	  4.7325139736078248e-001	 -1.0532438264178738e+000	
 -6.5921291003260585e-001	 -4.3202447383682463e-001	  1.1427840024729048e+000	 -1.1146090794774437e+000	 -1.6770604348197906e+000	 -4.6590812872139176e-001	  7.2537966273077104e-001	  2.2618161722875452e-001	 -1.0202361533881574e+000	  2.4844537913428955e+000	  8.6832821347528982e-002	  1.3699073010451712e+000	  7.3583662842605735e-001	 -2.3700312247106722e-001	 -1.1408633011658780e+000	  1.0692355963660496e+000	  8.8621568199649836e-002	 -8.2962162686657437e-001	  1.8865987777945086e+000	  1.8678371247336116e+000	
 -2.4369572803077033e+000	  1.6082736095163459e+000	  1.0856966636664356e-001	  2.8492486724542671e-001	  2.1618793925484101e+000	  1.6523599710534513e+000	  8.5917383261831337e-001	  1.4016012217575617e+000	 -7.8019382494490253e-001	  1.1602780307349252e+000	 -6.4110638658573460e-001	 -2.3349625165528393e-001	 -9.0162779418855288e-001	 -8.7882447638212724e-001	 -7.6070351266665381e-001	  7.0486206976394572e-001	 -4.3154820202627781e-001	  8.2922981180895605e-001	 -4.1627695462556996e-001	  2.1867176359350373e+000	
 -2.6540308020122194e-001	  1.8998195686618411e+000	  5.9436092302352639e-001	  7.8348452214078401e-001	  9.6543143954598998e-001	  1.8151919143594755e+000	 -6.7098690448131382e-001	  1.1587919478326651e+000	 -8.5053564982265395e-001	  5.6539291165612460e-001	 -1.2727789479223048e-001	  4.7709470239467022e-001	 -3.1394244596454013e-001	 -1.4127094728393899e+000	 -1.6862290619435689e+000	 -2.6158128178372536e-001	 -2.3673576557023829e-001	  2.5547710786035704e-001	  4.1970538978312144e-001	  1.4866273411194975e+000	
 -7.4305998638684867e-001	 -4.7455026830295166e-001	  2.2329913177988286e-001	 -1.2579310389195077e+000	 -6.5768929619091199e-001	  6.2098344402327821e-001	  4.2597198261190933e-002	 -1.9030846198378879e+000	  5.8997907960412610e-001	 -2.5097094657693964e-001	 -4.9880170199023194e-001	  1.0244358456519560e+000	  1.1656385462032484e+000	  3.1870698064568470e-001	 -6.1669029218869653e-001	 -7.1718743705078269e-001	 -5.9108416183355439e-001	  1.7409648931460870e+000	 -1.3599622963727604e+000	  3.1116716275852652e-001	
 -1.0379474611941277e+000	 -1.2515941249062151e-001	  1.9452516970785586e-001	  9.5290450236097535e-001	 -7.0132662739121027e-002	  7.7618494061144139e-001	 -7.8230204892044508e-001	 -1.4447981819063986e+000	 -1.5447080548402234e+000	 -1.0547890476816006e-001	 -1.3537194137059934e+000	  4.4415368643104919e-001	  9.6865518025909592e-001	 -4.2885207532966935e-001	 -5.3083607449618064e-001	 -2.8375992556183188e-001	 -1.8367073163180865e+000	 -5.4814931446915849e-001	 -1.8678333950536739e+000	  2.3256502433239024e-001	
 -6.9572516267046969e-002	 -4.1553092455624574e-001	  3.7620837906365645e-001	  7.5921835366024992e-001	  1.3674417588368395e+000	 -6.5996456350167976e-001	 -1.7828595795481266e+000	 -5.9626065602958589e-001	 -1.7383182383846214e+000	  6.5387928682487473e-001	  4.8646215281669480e-001	  1.2150403326849624e+000	  1.4638156978956416e+000	  7.8448055713274167e-001	  3.6271751055069135e-001	 -1.7971533504590442e+000	  1.0303271041317659e+000	  1.6944796665124812e-001	 -5.5196075683276269e-001	 -8.7278934866129254e-001	
 -6.6420973050955873e-002	 -1.5677659812170743e+000	  1.0034054772893259e+000	  8.9779715185577980e-002	 -8.3256875649647011e-001	  3.3142062080645796e-001	  4.0811739210573694e-001	  7.9752943563304945e-001	 -5.1124071627619533e-002	 -1.1907977403524048e+000	 -1.7967074259704034e+000	 -1.5580616428078682e+000	  1.2184098982053937e+000	 -1.3168639576597734e+000	 -1.5639810550846036e+000	 -6.2810358572625136e-001	  1.1807962917043873e+000	  6.0017064299104905e-001	 -1.2108219822735156e+000	  3.7168715511225103e-001	
  1.0025237397713913e+000	 -1.5756080631363359e-001	 -2.0601630501493265e-001	 -1.3722398625959149e+000	 -6.3185856471016821e-001	  6.4689824439204335e-001	 -1.0686560732572812e+000	 -5.7862500625783297e-001	  7.5304961001405102e-002	 -1.0841205829362743e+000	 -1.1812149599075690e+000	 -1.3324535656893335e+000	  1.7574426915592134e+000	  1.0826604053873008e+000	  5.2067787873235361e-001	 -6.5936124323837364e-001	  9.1417139400149006e-001	  1.4948717955021888e+000	 -9.4847662012820644e-001	 -1.9208731035760190e-001	
  9.2274956689471510e-001	  3.9213201996219937e-001	  7.6225022445909685e-001	 -1.5743793052590709e+000	 -5.5558391587431177e-001	  3.6477308067447878e-001	 -6.1731780603546116e-001	 -1.5413797658863142e+000	  6.0075187095736748e-001	  2.9789812366436919e-001	 -1.0692319003463859e+000	 -7.5647832128711578e-001	  1.5002606954001867e+000	  8.5374526314271282e-001	  2.4301747805393606e-001	 -9.3640439625664218e-001	 -2.2543931759034025e-001	  2.0479762392958030e+000	 -1.1598826944143372e+000	  1.1004746337879501e-001	
 -2.3416163885201022e-001	 -7.7641672907444736e-001	 -1.4394424968533359e-001	  9.4317563652728131e-001	  8.6187223274621028e-001	  7.3654641946742794e-001	  1.2107927351828769e+000	 -8.0768301201484982e-002	 -3.3962888296687477e-001	 -3.5085736866575179e-001	  1.8297023389997458e-001	  2.7984738825369138e-001	 -6.6566410736081993e-001	 -2.4173583705923779e-001	  3.4819480373689732e-001	 -2.0759336596315797e-001	 -2.8009473830770242e+000	  5.1419839279810975e-002	  4.2098350377117816e-001	  1.0159774929893604e+000	
 -1.6704119329146730e-001	 -7.4908320479040313e-001	  1.5418391693614597e-001	  2.4347921325960165e-001	 -5.7165585089306292e-001	 -1.3991027602931314e+000	  3.0769279455291004e-001	  4.0748642779647365e-001	  2.5226758891591756e+000	  1.2964112521796549e+000	 -2.4936166299102229e+000	 -1.2597916765515058e+000	  1.2849364221725526e+000	  8.3065928082252283e-001	  4.6062557942680338e-001	  1.1857385359294437e+000	  1.6009468594228357e-001	  6.0410832283958482e-001	 -6.9019745889063178e-001	 -1.6156468104934303e+000	
  3.7400024356983247e-001	 -1.8200944882762471e-003	 -1.0266507413877120e+000	  5.1731762715266094e-001	  1.6841943642193768e-002	 -6.3269472978329711e-001	  3.8422898187448917e-001	  1.5765094109385898e+000	  2.0108073771072021e+000	 -3.3380029311955972e-001	 -9.4155922883389387e-001	  5.7608122867336076e-001	  6.3840151548989610e-001	  1.4207276240159676e+000	 -1.1004817174874888e+000	 -4.6014602990361442e-001	 -7.1040613955125442e-001	 -4.0739736634054241e-001	 -8.7992474793048225e-002	 -1.3255191058677744e+000	
  1.1194503097297568e+000	  2.0494045111609505e+000	  2.0650456267340608e-001	 -8.5458863354421799e-001	 -8.4028831139228044e-001	 -1.6692741954380608e-001	 -3.6756554809405251e-001	 -1.1269381452406851e-001	  8.2983562304670155e-001	  6.0374327996792754e-001	 -5.0146552733515970e-001	 -5.0105510350636129e-001	  5.5192144817946831e-001	  2.4237976913164827e-001	  1.4103884438151498e-001	  5.1020027663134093e-001	 -1.1744524995543308e+000	 -4.6461461526294823e-001	  3.6099742768099574e-001	  2.6802482502828162e-001	
  1.0758919806439637e+000	 -5.3536217011966103e-001	  4.6928490024739339e-001	  1.4778068169371970e+000	  3.7501728941027707e-001	  1.0116555903080102e+000	 -1.0493247058074129e+000	  1.0362686804603010e+000	  5.7586333768740350e-001	  7.7995485432644518e-001	  6.8858490791571136e-002	  5.8020973572442913e-001	  1.0023495542560383e+000	  2.6272240256404000e-001	 -3.1477623453209530e-001	  3.5373440521437122e-002	  1.8168065146652539e+000	 -2.9878152461327734e-001	  9.0002652663638924e-002	 -7.7158833609011168e-001	
  6.4243279619041693e-001	  1.0481307752093401e+000	  3.8132650474903806e-001	  1.6819769400162867e+000	  4.4472335481979242e-001	  2.3299631015447425e-001	  3.2782920250675418e-001	  1.6430848988213245e+000	  2.4455831270934514e-001	 -9.5353125168269215e-001	 -7.4907842467991759e-001	  1.4679567463752852e+000	  1.2579974088096777e+000	 -3.0071163083583380e-001	 -1.6522465067635030e+000	  5.8621285612842167e-001	  2.2051304051559528e+000	 -9.3455049192933085e-002	 -1.8139842227545228e-001	 -3.3126289255769165e-001	
  5.8960698340626991e-002	 -1.1792528567920371e+000	  2.4399496101224414e+000	 -1.2665733203995717e+000	 -8.2627262036645854e-001	  8.8684615386699883e-001	 -1.1393553121190085e+000	  4.0830947843298282e-001	 -4.1424769819224122e-001	  1.0292445773319152e+000	  1.6299998614785389e+000	  3.4970900352707485e-001	  3.7499944020240467e-001	  7.1740192017558646e-001	  8.1686280034310399e-001	  5.8233226549133854e-001	  1.3656615941884405e+000	 -4.5432153465421693e-001	  1.1168044205508838e+000	  1.6473693983469728e-001	
